# timestamps [seconds],pts
4548.933240,13440130
4548.965575,13442249
4548.999826,13444494
4549.033839,13446723
4549.066875,13448888
4549.101257,13451141
4549.133537,13453256
4549.167386,13455475
4549.202059,13457747
4549.234257,13459857
4549.270021,13462201
4549.302526,13464331
4549.335865,13466516
4549.369327,13468709
4549.403391,13470941
4549.436076,13473083
4549.472540,13475473
4549.502875,13477461
4549.536368,13479656
4549.571633,13481967
4549.603390,13484048
4549.637468,13486282
4549.671661,13488522
4549.704446,13490671
4549.737959,13492867
4549.772021,13495099
4549.806654,13497369
4549.839131,13499498
4549.871678,13501630
4549.905788,13503866
4549.939908,13506102
4549.973615,13508311
4550.006013,13510434
4550.039668,13512640
4550.073611,13514864
4550.107115,13517060
4550.141513,13519314
4550.174477,13521474
4550.208184,13523683
4550.241674,13525878
4550.274871,13528054
4550.308287,13530244
4550.342648,13532496
4550.375768,13534666
4550.409391,13536870
4550.442889,13539065
4550.475976,13541233
4550.508229,13543347
4550.543423,13545653
4550.577127,13547862
4550.609636,13549993
4550.643193,13552192
4550.676483,13554373
4550.709707,13556551
4550.744162,13558809
4550.776340,13560918
4550.813194,13563333
4550.844891,13565410
4550.877687,13567559
4550.910958,13569740
4550.945774,13572021
4550.978109,13574140
4551.011917,13576356
4551.045889,13578582
4551.079016,13580753
4551.112683,13582960
4551.146346,13585166
4551.179283,13587324
4551.213807,13589587
4551.249009,13591894
4551.280464,13593955
4551.313991,13596152
4551.348485,13598413
4551.380344,13600501
4551.414725,13602754
4551.448808,13604988
4551.482118,13607171
4551.515803,13609378
4551.549580,13611592
4551.581836,13613706
4551.616197,13615958
4551.650801,13618225
4551.682907,13620329
4551.716798,13622550
4551.750815,13624780
4551.784052,13626958
4551.820045,13629317
4551.852523,13631445
4551.884363,13633532
4551.917875,13635728
4551.954157,13638106
4551.985707,13640173
4552.018586,13642328
4552.052864,13644575
4552.086319,13646767
4552.120984,13649039
4552.154655,13651245
4552.187750,13653414
4552.220812,13655581
4552.254574,13657794
4552.287458,13659949
4552.321119,13662155
4552.356203,13664454
4552.388270,13666555
4552.422185,13668778
4552.455915,13670988
4552.488493,13673123
4552.521847,13675309
4552.556794,13677600
4552.589265,13679728
4552.622695,13681918
4552.657601,13684206
4552.690181,13686341
4552.723827,13688546
4552.757939,13690782
4552.794834,13693200
4552.824539,13695146
4552.858872,13697396
4552.892059,13699571
4552.925256,13701747
4552.959532,13703993
4552.992594,13706160
4553.025776,13708334
4553.059062,13710516
4553.091860,13712665
4553.128253,13715050
4553.161064,13717200
4553.193719,13719340
4553.227453,13721551
4553.262336,13723837
4553.294177,13725924
4553.328400,13728167
4553.362987,13730433
4553.395853,13732587
4553.429674,13734804
4553.462508,13736956
4553.496793,13739202
4553.528827,13741302
4553.562889,13743534
4553.596878,13745761
4553.629478,13747898
4553.663387,13750120
4553.696401,13752284
4553.729940,13754482
4553.764807,13756767
4553.800070,13759078
4553.830958,13761102
4553.865002,13763333
4553.897713,13765477
4553.933087,13767795
4553.966229,13769967
4553.999134,13772123
4554.033655,13774386
4554.067296,13776590
4554.099388,13778693
4554.134215,13780976
4554.166308,13783079
4554.200009,13785288
4554.234735,13787563
4554.268604,13789783
4554.300349,13791863
4554.334862,13794125
4554.368355,13796320
4554.401601,13798499
4554.434831,13800677
4554.468075,13802855
4554.501871,13805070
4554.536538,13807342
4554.569832,13809524
4554.602944,13811694
4554.637430,13813954
4554.671290,13816173
4554.703975,13818315
4554.739061,13820614
4554.771969,13822771
4554.807706,13825113
4554.839091,13827170
4554.872141,13829336
4554.904637,13831465
4554.938304,13833672
4554.972144,13835890
4555.006417,13838136
4555.039540,13840306
4555.072233,13842449
4555.106592,13844701
4555.141003,13846956
4555.180016,13849512
4555.206955,13851278
4555.242391,13853600
4555.278719,13855981
4555.307982,13857899
4555.340976,13860061
4555.375424,13862318
4555.408984,13864518
4555.443532,13866782
4555.476515,13868943
4555.509534,13871107
4555.545347,13873454
4555.577605,13875568
4555.609898,13877685
4555.644069,13879924
4555.678195,13882161
4555.712295,13884395
4555.745248,13886555
4555.778584,13888740
4555.814330,13891082
4555.844700,13893072
4555.878770,13895305
4555.911998,13897483
4555.945068,13899650
4555.978762,13901858
4556.012174,13904048
4556.046363,13906288
4556.080267,13908510
4556.112222,13910605
4556.146945,13912880
4556.183540,13915278
4556.213044,13917212
4556.247660,13919480
4556.281089,13921671
4556.314092,13923834
4556.347198,13926004
4556.381802,13928271
4556.416238,13930528
4556.449190,13932688
4556.483329,13934925
4556.515668,13937044
4556.549706,13939275
4556.583691,13941502
4556.616160,13943630
4556.650061,13945852
4556.684228,13948091
4556.716827,13950227
4556.750709,13952448
4556.785207,13954709
4556.822164,13957131
4556.851198,13959033
4556.885970,13961312
4556.918550,13963447
4556.952997,13965705
4556.986518,13967902
4557.019891,13970089
4557.054141,13972333
4557.087072,13974491
4557.119768,13976634
4557.154258,13978894
4557.187433,13981068
4557.220505,13983236
4557.257297,13985647
4557.287723,13987641
4557.320913,13989816
4557.355471,13992081
4557.389136,13994287
4557.423010,13996507
4557.456435,13998698
4557.489975,14000896
4557.524098,14003132
4557.557309,14005308
4557.589991,14007450
4557.624343,14009701
4557.656807,14011829
4557.690473,14014035
4557.724377,14016257
4557.758524,14018495
4557.793614,14020795
4557.825230,14022867
4557.859590,14025118
4557.891818,14027230
4557.925386,14029430
4557.959045,14031636
4557.992866,14033853
4558.026503,14036057
4558.060861,14038309
4558.093614,14040455
4558.127462,14042673
4558.161631,14044913
4558.193932,14047029
4558.228177,14049274
4558.262211,14051504
4558.295500,14053686
4558.329180,14055893
4558.362786,14058095
4558.395245,14060222
4558.429657,14062478
4558.463374,14064687
4558.495408,14066787
4558.530539,14069089
4558.563093,14071222
4558.597326,14073466
4558.630569,14075644
4558.663580,14077808
4558.696797,14079985
4558.731104,14082233
4558.764955,14084451
4558.799734,14086731
4558.832238,14088861
4558.865761,14091058
4558.898391,14093196
4558.932147,14095408
4558.964856,14097552
4558.999117,14099797
4559.033269,14102035
4559.066322,14104201
4559.099731,14106391
4559.133036,14108574
4559.168263,14110882
4559.200518,14112996
4559.234235,14115206
4559.266845,14117343
4559.304273,14119796
4559.335687,14121854
4559.368649,14124014
4559.401809,14126188
4559.435624,14128404
4559.468361,14130549
4559.503058,14132823
4559.536472,14135013
4559.570142,14137219
4559.603347,14139395
4559.636195,14141548
4559.671084,14143835
4559.703068,14145931
4559.737647,14148197
4559.771890,14150441
4559.807498,14152774
4559.837890,14154766
4559.872366,14157026
4559.904733,14159147
4559.938088,14161333
4559.973172,14163632
4560.005187,14165730
4560.039082,14167951
4560.072807,14170161
4560.106478,14172368
4560.139727,14174547
4560.172914,14176722
4560.206493,14178923
4560.241000,14181184
4560.274758,14183396
4560.307656,14185552
4560.341620,14187778
4560.374354,14189923
4560.408300,14192148
4560.442605,14194396
4560.475655,14196562
4560.508233,14198697
4560.549787,14201420
4560.578790,14203321
4560.610258,14205383
4560.643329,14207551
4560.678940,14209884
4560.710765,14211970
4560.743718,14214130
4560.778149,14216386
4560.815148,14218811
4560.845170,14220778
4560.879629,14223037
4560.912612,14225198
4560.945658,14227364
4560.980351,14229637
4561.012916,14231772
4561.047457,14234035
4561.081002,14236234
4561.113157,14238341
4561.147267,14240576
4561.180169,14242732
4561.214411,14244977
4561.247277,14247130
4561.285052,14249606
4561.315230,14251584
4561.347998,14253731
4561.381321,14255915
4561.416044,14258191
4561.448771,14260335
4561.481963,14262511
4561.515434,14264704
4561.549034,14266906
4561.582513,14269100
4561.617803,14271413
4561.649712,14273504
4561.684383,14275776
4561.717153,14277924
4561.750661,14280120
4561.785361,14282394
4561.820600,14284703
4561.851966,14286759
4561.885735,14288972
4561.919651,14291194
4561.952938,14293376
4561.986982,14295607
4562.019023,14297707
4562.052599,14299907
4562.085860,14302087
4562.119651,14304301
4562.153904,14306546
4562.187811,14308768
4562.220328,14310899
4562.255585,14313210
4562.287672,14315313
4562.320578,14317469
4562.355130,14319734
4562.388590,14321926
4562.421764,14324100
4562.456329,14326366
4562.488637,14328483
4562.522075,14330674
4562.557752,14333012
4562.620493,14337124
4562.650771,14339108
4562.677258,14340844
4562.705630,14342704
4562.737421,14344787
4562.773392,14347144
4562.805686,14349261
4562.837524,14351347
4562.874303,14353758
4562.905416,14355797
4562.941329,14358150
4562.973368,14360250
4563.005448,14362352
4563.041698,14364728
4563.073609,14366819
4563.106013,14368943
4563.141395,14371261
4563.173488,14373365
4563.209586,14375730
4563.241535,14377824
4563.273619,14379927
4563.309722,14382293
4563.341663,14384386
4563.373585,14386478
4563.409543,14388834
4563.441777,14390947
4563.477595,14393294
4563.509645,14395395
4563.541757,14397499
4563.577573,14399846
4563.609548,14401942
4563.641508,14404036
4563.677642,14406404
4563.709544,14408495
4563.745855,14410875
4563.777573,14412953
4563.809935,14415074
4563.845429,14417400
4563.877740,14419518
4563.909412,14421593
4563.945575,14423963
4563.977364,14426047
4564.013586,14428420
4564.045248,14430495
4564.077617,14432617
4564.113591,14434974
4564.145417,14437060
4564.177510,14439163
4564.213680,14441534
4564.245517,14443620
4564.281575,14445983
4564.313672,14448087
4564.345450,14450169
4564.381972,14452563
4564.413512,14454630
4564.445483,14456725
4564.482045,14459121
4564.514003,14461215
4564.549611,14463549
4564.581388,14465631
4564.613742,14467752
4564.649793,14470114
4564.681714,14472206
4564.717565,14474556
4564.749483,14476647
4564.781597,14478752
4564.817758,14481122
4564.850043,14483238
4564.882204,14485345
4564.917691,14487671
4564.949524,14489757
4564.985808,14492135
4565.017658,14494222
4565.049784,14496328
4565.085751,14498685
4565.117326,14500754
4565.149562,14502867
4565.185457,14505219
4565.217847,14507342
4565.254076,14509716
4565.285364,14511766
4565.317445,14513869
4565.353803,14516252
4565.385765,14518346
4565.417374,14520418
4565.453466,14522783
4565.485352,14524873
4565.521879,14527266
4565.553537,14529341
4565.585560,14531440
4565.621544,14533798
4565.653391,14535885
4565.685559,14537993
4565.721779,14540367
4565.753425,14542441
4565.789721,14544819
4565.823089,14547006
4565.854171,14549043
4565.889562,14551363
4565.921658,14553466
4565.953766,14555570
4565.989680,14557924
4566.021515,14560010
4566.057478,14562367
4566.089685,14564478
4566.121507,14566563
4566.157555,14568925
4566.189779,14571037
4566.225621,14573386
4566.257770,14575493
4566.289636,14577581
4566.325492,14579931
4566.357596,14582035
4566.389577,14584131
4566.425811,14586506
4566.457645,14588592
4566.493468,14590940
4566.525411,14593033
4566.557937,14595164
4566.593870,14597519
4566.625728,14599607
4566.657682,14601701
4566.693425,14604044
4566.725655,14606156
4566.761441,14608501
4566.793867,14610626
4566.825479,14612698
4566.861496,14615058
4566.893645,14617165
4566.926234,14619301
4566.961660,14621622
4566.993507,14623710
4567.029939,14626097
4567.061548,14628169
4567.093520,14630264
4567.129762,14632639
4567.161758,14634736
4567.194175,14636860
4567.229531,14639177
4567.261568,14641277
4567.298047,14643668
4567.329695,14645742
4567.361443,14647822
4567.397625,14650193
4567.429620,14652290
4567.461352,14654370
4567.497679,14656750
4567.529802,14658856
4567.565574,14661200
4567.597662,14663303
4567.629540,14665392
4567.665768,14667766
4567.697681,14669858
4567.733665,14672216
4567.765609,14674309
4567.797764,14676417
4567.833512,14678759
4567.865432,14680851
4567.897778,14682971
4567.933630,14685321
4567.965499,14687409
4568.001651,14689778
4568.033707,14691879
4568.065619,14693970
4568.101586,14696328
4568.133635,14698428
4568.165616,14700524
4568.201698,14702888
4568.233702,14704986
4568.269606,14707339
4568.301838,14709451
4568.333554,14711530
4568.369625,14713893
4568.401633,14715991
4568.433632,14718088
4568.469439,14720435
4568.501303,14722523
4568.537527,14724897
4568.569790,14727011
4568.601399,14729083
4568.637543,14731451
4568.669495,14733545
4568.701705,14735656
4568.737621,14738010
4568.770590,14740171
4568.805809,14742479
4568.837658,14744566
4568.869460,14746650
4568.905800,14749032
4568.937755,14751126
4568.969566,14753211
4569.005638,14755575
4569.037604,14757669
4569.073753,14760038
4569.105609,14762126
4569.137590,14764222
4569.173582,14766581
4569.205682,14768684
4569.239085,14770874
4569.273751,14773145
4569.305659,14775236
4569.341349,14777575
4569.373869,14779707
4569.405482,14781778
4569.441530,14784141
4569.473420,14786231
4569.509809,14788615
4569.541459,14790690
4569.573367,14792781
4569.609785,14795167
4569.641516,14797247
4569.673683,14799355
4569.709627,14801710
4569.742073,14803837
4569.777487,14806158
4569.809709,14808269
4569.841796,14810372
4569.877854,14812735
4569.909552,14814813
4569.941886,14816932
4569.977673,14819277
4570.009546,14821366
4570.045592,14823728
4570.077529,14825821
4570.109664,14827927
4570.146380,14830333
4570.177664,14832383
4570.210016,14834503
4570.245807,14836849
4570.277831,14838948
4570.313726,14841300
4570.610570,14860754
4570.756014,14870285
4570.792824,14872698
4570.822686,14874655
4570.858562,14877006
4570.891095,14879138
4570.924273,14881312
4570.958605,14883562
4570.991084,14885691
4571.023736,14887831
4571.058714,14890123
4571.092979,14892368
4571.127106,14894605
4571.159062,14896699
4571.193116,14898931
4571.225780,14901072
4571.260944,14903376
4571.294984,14905607
4571.327907,14907764
4571.362680,14910043
4571.394849,14912152
4571.428205,14914337
4571.461822,14916541
4571.495402,14918741
4571.528971,14920941
4571.561305,14923060
4571.595298,14925288
4571.631347,14927650
4571.661881,14929651
4571.695392,14931848
4571.730075,14934121
4571.762701,14936259
4571.800179,14938715
4571.829805,14940656
4571.863984,14942896
4571.896422,14945022
4571.930748,14947272
4571.963950,14949448
4571.997796,14951666
4572.031609,14953882
4572.064341,14956027
4572.098520,14958267
4572.131415,14960422
4572.164702,14962604
4572.199500,14964884
4572.232196,14967027
4572.265360,14969200
4572.299779,14971456
4572.333827,14973687
4572.366772,14975846
4572.400358,14978048
4572.434571,14980290
4572.466830,14982404
4572.501013,14984644
4572.535948,14986933
4572.567996,14989034
4572.602252,14991279
4572.635665,14993468
4572.667977,14995586
4572.702549,14997852
4572.735282,14999997
4572.768390,15002167
4572.804904,15004559
4572.836669,15006641
4572.868701,15008740
4572.903576,15011026
4572.937770,15013267
4572.971336,15015467
4573.003577,15017579
4573.037783,15019821
4573.070507,15021966
4573.104046,15024164
4573.138998,15026454
4573.171884,15028609
4573.206164,15030856
4573.239190,15033020
4573.273127,15035244
4573.306776,15037450
4573.340373,15039651
4573.372374,15041749
4573.405785,15043938
4573.439966,15046178
4573.473049,15048346
4573.507344,15050594
4573.541544,15052835
4573.575099,15055034
4573.607291,15057144
4573.642029,15059420
4573.674880,15061573
4573.707403,15063705
4573.743289,15066057
4573.773975,15068068
4573.810169,15070440
4574.011181,15083613
4574.256854,15099713
4574.289552,15101856
4574.323846,15104103
4574.356941,15106272
4574.391120,15108512
4574.424634,15110708
4574.457847,15112885
4574.493987,15115254
4574.525047,15117289
4574.558634,15119490
4574.593894,15121801
4574.625294,15123859
4574.659616,15126108
4574.695449,15128456
4574.725728,15130441
4574.762759,15132867
4574.795627,15135021
4574.827062,15137082
4574.860535,15139275
4574.893407,15141430
4574.926835,15143620
4574.960626,15145835
4574.993739,15148005
4575.027360,15150208
4575.060960,15152410
4575.310548,15168767
4575.509428,15181800
4575.541127,15183878
4575.575004,15186098
4575.610755,15188441
4575.644527,15190654
4575.675822,15192705
4575.710884,15195003
4575.743363,15197131
4575.776299,15199290
4575.812396,15201655
4575.843572,15203699
4575.877703,15205935
4575.911677,15208162
4575.945864,15210402
4575.977445,15212472
4576.012077,15214742
4576.044948,15216896
4576.079053,15219131
4576.112814,15221343
4576.145196,15223465
4576.179238,15225696
4576.213795,15227961
4576.247080,15230142
4576.280182,15232312
4576.313895,15234521
4576.347748,15236740
4576.380607,15238893
4576.414867,15241138
4576.448535,15243345
4576.480974,15245471
4576.515632,15247742
4576.549589,15249967
4576.582219,15252106
4576.615651,15254297
4576.650490,15256580
4576.682608,15258685
4576.716568,15260910
4576.750843,15263157
4576.785738,15265443
4576.816720,15267474
4576.851133,15269729
4576.885305,15271969
4576.918912,15274171
4576.952322,15276360
4576.985123,15278510
4577.018246,15280681
4577.052080,15282898
4577.085351,15285079
4577.118575,15287256
4577.152609,15289486
4577.185696,15291655
4577.219239,15293853
4577.252471,15296031
4577.286256,15298245
4577.320214,15300470
4577.353007,15302619
4577.386966,15304845
4577.420806,15307063
4577.453691,15309218
4577.487736,15311449
4577.521998,15313694
4577.554374,15315816
4577.587920,15318014
4577.622008,15320248
4577.654559,15322382
4577.689114,15324646
4577.722497,15326834
4577.755703,15329010
4577.789978,15331256
4577.823740,15333469
4577.855974,15335581
4577.888821,15337734
4577.923381,15339999
4577.956947,15342199
4577.990116,15344372
4578.024574,15346631
4578.056667,15348734
4578.090418,15350946
4578.125025,15353214
4578.158440,15355403
4578.190896,15357530
4578.226431,15359859
4578.258312,15361949
4578.292494,15364189
4578.326309,15366405
4578.359897,15368606
4578.392575,15370747
4578.426673,15372982
4578.460080,15375171
4578.492231,15377278
4578.527288,15379576
4578.560328,15381741
4579.011607,15411316
4579.047843,15413690
4579.078945,15415729
4579.113050,15417964
4579.145954,15420120
4579.179304,15422306
4579.213013,15424515
4579.247247,15426758
4579.279977,15428903
4579.313864,15431124
4579.347356,15433319
4579.380979,15435523
4579.414229,15437702
4579.448433,15439943
4579.480822,15442066
4579.514444,15444269
4579.548666,15446512
4579.581320,15448652
4579.614531,15450828
4579.648670,15453066
4579.682076,15455255
4579.716094,15457484
4579.748241,15459591
4579.782691,15461849
4579.819729,15464276
4580.262324,15493281
4580.295004,15495423
4580.329595,15497690
4580.365329,15500032
4580.397508,15502141
4580.433389,15504492
4580.465470,15506595
4580.497658,15508704
4580.533606,15511060
4580.565532,15513152
4580.597669,15515258
4580.633750,15517623
4580.665487,15519703
4580.701433,15522058
4580.733300,15524147
4580.765412,15526251
4580.801543,15528619
4580.833451,15530710
4580.869589,15533079
4580.901567,15535174
4580.933636,15537276
4580.969582,15539632
4581.001590,15541729
4581.034131,15543862
4581.069693,15546192
4581.101380,15548269
4581.137634,15550645
4581.169858,15552757
4581.201710,15554844
4581.237566,15557194
4581.269534,15559289
4581.301631,15561392
4581.337382,15563735
4581.369658,15565851
4581.405484,15568198
4581.437407,15570291
4581.469386,15572386
4581.505503,15574753
4581.537920,15576878
4581.570328,15579002
4581.605695,15581319
4581.637340,15583393
4581.673716,15585777
4581.705553,15587863
4581.737412,15589951
4581.773385,15592309
4581.805406,15594407
4581.838486,15596575
4581.873476,15598868
4581.905365,15600958
4581.941269,15603311
4581.973446,15605420
4582.005507,15607521
4582.041544,15609883
4582.073584,15611982
4582.105421,15614069
4582.141388,15616426
4582.173613,15618538
4582.209803,15620910
4582.241600,15622993
4582.273505,15625084
4582.310855,15627532
4582.341487,15629539
4582.377630,15631908
4582.409520,15633998
4582.441554,15636097
4582.477498,15638453
4582.509464,15640548
4582.542810,15642733
4582.577464,15645004
4582.609520,15647105
4582.645383,15649455
4582.677367,15651551
4582.709362,15653648
4582.745413,15656011
4582.777458,15658111
4582.810724,15660291
4582.845369,15662561
4582.877346,15664657
4582.913686,15667038
4582.945882,15669148
4582.977457,15671218
4583.013530,15673582
4583.045645,15675686
4583.077331,15677763
4583.113495,15680133
4583.145459,15682228
4583.181576,15684595
4583.213579,15686692
4583.256823,15689526
4583.285761,15691422
4583.317745,15693518
4583.528773,15707348
4583.760745,15722551
4583.795111,15724803
4583.828241,15726974
4583.860867,15729112
4583.894217,15731298
4583.928737,15733560
4583.962399,15735766
4583.994365,15737861
4584.029425,15740158
4584.062693,15742339
4584.095491,15744488
4584.130058,15746753
4584.162918,15748907
4584.196207,15751089
4584.229847,15753293
4584.263001,15755466
4584.297108,15757701
4584.330685,15759902
4584.362961,15762017
4584.396687,15764227
4584.430218,15766424
4584.469176,15768978
4584.499812,15770985
4584.534472,15773257
4584.566667,15775367
4584.839612,15793254
4585.005345,15804115
4585.037930,15806251
4585.070195,15808365
4585.103318,15810536
4585.136770,15812728
4585.170912,15814966
4585.204716,15817181
4585.237630,15819338
4585.272502,15821623
4585.306220,15823833
4585.338512,15825949
4585.372320,15828165
4585.406907,15830432
4585.439627,15832576
4585.473516,15834797
4585.507826,15837045
4585.543128,15839359
4585.573814,15841370
4585.609063,15843680
4585.641923,15845834
4585.674371,15847960
4585.707587,15850137
4585.742145,15852402
4585.775623,15854596
4585.810450,15856878
4585.842665,15858989
4585.875539,15861144
4585.909525,15863371
4585.942554,15865535
4585.975929,15867723
4586.008824,15869878
4586.042303,15872072
4586.076546,15874317
4586.109853,15876499
4586.142573,15878644
4586.177460,15880930
4586.210669,15883106
4586.243644,15885267
4586.278098,15887525
4586.311947,15889744
4586.344874,15891901
4586.378823,15894126
4586.414190,15896444
4586.445230,15898478
4586.480067,15900761
4586.513017,15902921
4586.545974,15905080
4586.579881,15907303
4586.613070,15909478
4586.646345,15911658
4586.681456,15913959
4586.714709,15916139
4586.747565,15918292
4586.781546,15920519
4586.816415,15922804
4586.848004,15924874
4586.882359,15927125
4586.915142,15929274
4586.948694,15931473
4586.982906,15933715
4587.016573,15935921
4587.048580,15938019
4587.083709,15940321
4587.124050,15942965
4587.154789,15944979
4587.183248,15946844
4587.216467,15949021
4587.250634,15951260
4587.284576,15953485
4587.317928,15955670
4587.351423,15957866
4587.385885,15960124
4587.418350,15962252
4587.452162,15964468
4587.486173,15966696
4587.519847,15968903
4587.552462,15971041
4587.587059,15973308
4587.619875,15975459
4587.652803,15977617
4587.687546,15979893
4587.721417,15982113
4587.753201,15984196
4587.788906,15986536
4587.821608,15988679
4587.855900,15990926
4587.888131,15993039
4587.922018,15995260
4587.955321,15997442
4587.988027,15999585
4588.022672,16001856
4588.054901,16003968
4588.172783,16011693
4588.438160,16029085
4588.509977,16033791
4588.543151,16035965
4588.576199,16038131
4588.609749,16040330
4588.643445,16042538
4588.676784,16044723
4588.710706,16046946
4588.743979,16049127
4588.777970,16051354
4588.811667,16053563
4588.844805,16055734
4588.877335,16057866
4588.911304,16060092
4588.945548,16062337
4588.978185,16064475
4589.011991,16066691
4589.045402,16068880
4589.078523,16071051
4589.112961,16073308
4589.145908,16075467
4589.179380,16077661
4589.213438,16079893
4589.245312,16081982
4589.279636,16084231
4589.313770,16086468
4589.750775,16115107
4589.788094,16117553
4589.820522,16119678
4589.851902,16121734
4589.887450,16124064
4589.918464,16126097
4589.954200,16128439
4589.986466,16130553
4590.019798,16132738
4590.053823,16134967
4590.086373,16137101
4590.119572,16139276
4590.152736,16141450
4590.186502,16143662
4590.220056,16145861
4590.253299,16148040
4590.286774,16150234
4590.321236,16152492
4590.353982,16154638
4590.388353,16156891
4590.421964,16159093
4590.455017,16161260
4590.488471,16163452
4590.522900,16165708
4590.555729,16167860
4590.589495,16170073
4590.623431,16172297
4590.656268,16174449
4590.690846,16176715
4590.724111,16178895
4590.756615,16181025
4590.792727,16183391
4590.823891,16185434
4590.858395,16187695
4590.892304,16189917
4590.926346,16192148
4590.959018,16194289
4590.992205,16196464
4591.025282,16198632
4591.059400,16200868
4591.091867,16202996
4591.126238,16205248
4591.158582,16207368
4591.193032,16209625
4591.226330,16211808
4591.261079,16214085
4591.293918,16216237
4591.328156,16218481
4591.360418,16220595
4591.394310,16222816
4591.427820,16225012
4591.461633,16227228
4591.494648,16229392
4591.528871,16231635
4591.563052,16233875
4591.596438,16236063
4591.630651,16238305
4591.662773,16240410
4591.696525,16242622
4591.731981,16244945
4591.763686,16247023
4591.799527,16249372
4591.831459,16251465
4591.865034,16253665
4591.898364,16255849
4591.931653,16258031
4591.964319,16260172
4591.998949,16262441
4592.034349,16264761
4592.066266,16266853
4592.099689,16269043
4592.132777,16271212
4592.166706,16273435
4592.201735,16275731
4592.233839,16277835
4592.267400,16280034
4592.302434,16282330
4592.335458,16284494
4592.370018,16286759
4592.400966,16288787
4592.436918,16291143
4592.470181,16293323
4592.504676,16295584
4592.535795,16297623
4592.572311,16300016
4592.603732,16302076
4592.637016,16304257
4592.671021,16306485
4592.704830,16308701
4592.736936,16310805
4592.771940,16313099
4592.805879,16315323
4593.139110,16337162
4593.248099,16344304
4593.282999,16346591
4593.316482,16348786
4593.350553,16351019
4593.384809,16353264
4593.417890,16355431
4593.451261,16357618
4593.483961,16359761
4593.518104,16361999
4593.551291,16364174
4593.585900,16366442
4593.617951,16368542
4593.652339,16370796
4593.684494,16372903
4593.719677,16375209
4593.754217,16377473
4593.787072,16379626
4593.823416,16382008
4593.852933,16383942
4593.888399,16386266
4593.920378,16388362
4593.953579,16390538
4593.986999,16392728
4594.021795,16395008
4594.056805,16397303
4594.088201,16399360
4594.122283,16401594
4594.156733,16403852
4594.189978,16406030
4594.223687,16408239
4594.257962,16410486
4594.291452,16412680
4594.323830,16414802
4594.357306,16416996
4594.391097,16419211
4594.424256,16421384
4594.458411,16423622
4594.492308,16425843
4594.526430,16428080
4594.559453,16430244
4594.592943,16432439
4594.626577,16434643
4594.660628,16436874
4594.696370,16439217
4594.728671,16441334
4594.761841,16443507
4594.796946,16445808
4594.828881,16447901
4594.862112,16450079
4594.895939,16452295
4594.930056,16454531
4594.963169,16456701
4594.997214,16458932
4595.031070,16461151
4595.063328,16463265
4595.096580,16465444
4595.130676,16467679
4595.164844,16469918
4595.197106,16472032
4595.231068,16474258
4595.265427,16476510
4595.298273,16478662
4595.331424,16480835
4595.366044,16483104
4595.400581,16485367
4595.432501,16487459
4595.467179,16489732
4595.500234,16491898
4595.532748,16494029
4595.566450,16496237
4595.601254,16498518
4595.633880,16500656
4595.667761,16502877
4595.701647,16505098
4595.735329,16507305
4595.768772,16509497
4595.803061,16511744
4595.835245,16513853
4595.869889,16516123
4595.902331,16518249
4595.936056,16520460
4595.968979,16522617
4596.002631,16524823
4596.036146,16527019
4596.070077,16529243
4596.104096,16531472
4596.136491,16533595
4596.170016,16535792
4596.204717,16538066
4596.237205,16540195
4596.270712,16542391
4596.304197,16544586
4596.337983,16546800
4596.371250,16548980
4596.404683,16551171
4596.438827,16553409
4596.472971,16555646
4596.506294,16557830
4596.540357,16560062
4596.574541,16562303
4596.608026,16564497
4596.641051,16566661
4596.673903,16568814
4596.708804,16571102
4596.742648,16573320
4596.774857,16575430
4596.811767,16577849
4596.842412,16579858
4596.876022,16582060
4596.908689,16584201
4596.942485,16586416
4596.976968,16588676
4597.010736,16590889
4597.044033,16593071
4597.078241,16595313
4597.112148,16597535
4597.145287,16599706
4597.179740,16601964
4597.212831,16604133
4597.247007,16606373
4597.279219,16608484
4597.312679,16610676
4597.346967,16612924
4597.379806,16615076
4597.413769,16617301
4597.447346,16619502
4597.481104,16621714
4597.513617,16623845
4597.547754,16626082
4597.581142,16628270
4597.614404,16630450
4597.648273,16632670
4597.681969,16634878
4597.716075,16637113
4597.748453,16639235
4597.781876,16641425
4597.817217,16643741
4597.849403,16645851
4597.882714,16648034
4597.917857,16650337
4597.951195,16652522
4597.983528,16654641
4598.017294,16656853
4598.050792,16659049
4598.084046,16661228
4598.118511,16663487
4598.151489,16665648
4598.185122,16667852
4598.218430,16670035
4598.251999,16672235
4598.286515,16674497
4598.320171,16676702
4598.351872,16678780
4598.386006,16681017
4598.419848,16683235
4598.452696,16685388
4598.486411,16687597
4598.520968,16689862
4598.553873,16692018
4598.586865,16694180
4598.620765,16696402
4598.654393,16698606
4598.687369,16700767
4598.721090,16702977
4598.754998,16705199
4598.791138,16707567
4598.821617,16709565
4598.857031,16711886
4598.890004,16714046
4598.923092,16716215
4598.956276,16718390
4598.990304,16720620
4599.024642,16722870
4599.056338,16724947
4599.090405,16727180
4599.124332,16729403
4599.156569,16731516
4599.190321,16733728
4599.223935,16735931
4599.258420,16738191
4599.290756,16740310
4599.324141,16742498
4599.358556,16744753
4599.391021,16746881
4599.424577,16749080
4599.459634,16751377
4599.492179,16753510
4599.525749,16755710
4599.559140,16757898
4599.592512,16760085
4599.626417,16762307
4599.659655,16764486
