world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
924,38849.675886,"[[ 1.60571339e-03  1.79723706e-04 -5.98910491e-01]
 [ 1.95542302e-04 -2.47714616e-03  1.76913624e+00]
 [-3.38229475e-05  7.75984496e-05  9.52626146e-01]]","[[ 6.22288621e+02  5.42483567e+01  2.90483787e+02]
 [ 6.13338277e+01 -3.76149780e+02  7.37113592e+02]
 [ 1.70982347e-02  3.25662687e-02  1.00000000e+00]]",3,"[[ 1.95280994e-03  4.76047015e-05 -7.11202758e-01]
 [ 3.11773742e-04 -3.24998286e-03  2.11137221e+00]
 [ 3.95262592e-05 -2.31478872e-04  1.14436216e+00]]","[[ 5.07812536e+02 -1.73154789e+01  3.47544782e+02]
 [ 4.29662774e+01 -3.55710770e+02  6.82996694e+02]
 [-8.84872363e-03 -7.13542571e-02  1.00000000e+00]]"
925,38849.711888,"[[ 1.60672880e-03  1.80562235e-04 -6.00139381e-01]
 [ 1.97129738e-04 -2.47664960e-03  1.76871608e+00]
 [-3.26795467e-05  7.84651464e-05  9.51646925e-01]]","[[ 6.21604403e+02  5.45272872e+01  2.90660312e+02]
 [ 6.11220316e+01 -3.75956271e+02  7.37291975e+02]
 [ 1.63062587e-02  3.28707949e-02  1.00000000e+00]]",3,"[[ 1.95366256e-03  4.84626921e-05 -7.12382968e-01]
 [ 3.13679685e-04 -3.24919828e-03  2.11063354e+00]
 [ 4.08650714e-05 -2.29997924e-04  1.14291514e+00]]","[[ 5.07323100e+02 -1.70449785e+01  3.47693390e+02]
 [ 4.27874290e+01 -3.55487712e+02  6.83152489e+02]
 [-9.52894446e-03 -7.09281806e-02  1.00000000e+00]]"
926,38849.744211,"[[ 1.60696453e-03  1.80982852e-04 -6.00456825e-01]
 [ 1.97476672e-04 -2.47649823e-03  1.76927913e+00]
 [-3.24365523e-05  7.87068912e-05  9.51371511e-01]]","[[ 6.21440908e+02  5.46503101e+01  2.90587618e+02]
 [ 6.10808209e+01 -3.75890142e+02  7.37599317e+02]
 [ 1.61345161e-02  3.29606381e-02  1.00000000e+00]]",3,"[[ 1.95452351e-03  4.85766868e-05 -7.12757376e-01]
 [ 3.14044640e-04 -3.25141993e-03  2.11271791e+00]
 [ 4.09868255e-05 -2.31360224e-04  1.14385294e+00]]","[[ 5.07100431e+02 -1.71640721e+01  3.47686666e+02]
 [ 4.27970735e+01 -3.55544530e+02  6.83365143e+02]
 [-9.51424436e-03 -7.12988169e-02  1.00000000e+00]]"
927,38849.775978,"[[ 1.60622424e-03  1.81339762e-04 -6.00523613e-01]
 [ 1.97530136e-04 -2.47574587e-03  1.76914013e+00]
 [-3.27871778e-05  7.98049196e-05  9.50649374e-01]]","[[ 6.21757049e+02  5.49082847e+01  2.90579626e+02]
 [ 6.12565041e+01 -3.75649964e+02  7.37772961e+02]
 [ 1.63015818e-02  3.34287317e-02  1.00000000e+00]]",3,"[[ 1.95311052e-03  4.89348452e-05 -7.12536464e-01]
 [ 3.13898090e-04 -3.25040343e-03  2.11250660e+00]
 [ 4.02410483e-05 -2.29545679e-04  1.14290260e+00]]","[[ 5.07558257e+02 -1.69132625e+01  3.47696422e+02]
 [ 4.30163241e+01 -3.55275675e+02  6.83499108e+02]
 [-9.23128973e-03 -7.07596505e-02  1.00000000e+00]]"
928,38849.811941,"[[ 1.60458671e-03  1.81088638e-04 -5.99717788e-01]
 [ 1.95472650e-04 -2.47639013e-03  1.77049058e+00]
 [-3.43125029e-05  7.94013930e-05  9.51378565e-01]]","[[ 6.22742829e+02  5.48524175e+01  2.90477706e+02]
 [ 6.15414437e+01 -3.75654499e+02  7.37876884e+02]
 [ 1.73236915e-02  3.33301752e-02  1.00000000e+00]]",3,"[[ 1.95127398e-03  4.87608205e-05 -7.11653611e-01]
 [ 3.11732815e-04 -3.25080181e-03  2.11377147e+00]
 [ 3.86969018e-05 -2.29361342e-04  1.14333151e+00]]","[[ 5.08292021e+02 -1.69029873e+01  3.47630499e+02]
 [ 4.31896882e+01 -3.55197836e+02  6.83566526e+02]
 [-8.53932697e-03 -7.06834004e-02  1.00000000e+00]]"
929,38849.843858,"[[ 1.60434277e-03  1.80798930e-04 -5.98966648e-01]
 [ 1.93978739e-04 -2.47806555e-03  1.77165289e+00]
 [-3.51938439e-05  7.79026849e-05  9.52748683e-01]]","[[ 6.23074953e+02  5.45827397e+01  2.90212363e+02]
 [ 6.16256362e+01 -3.75854926e+02  7.37651157e+02]
 [ 1.79770388e-02  3.27484938e-02  1.00000000e+00]]",3,"[[ 1.95213348e-03  4.84328491e-05 -7.11304283e-01]
 [ 3.10766732e-04 -3.25315769e-03  2.11511397e+00]
 [ 3.85317162e-05 -2.31648321e-04  1.14491273e+00]]","[[ 5.08136541e+02 -1.71735909e+01  3.47418446e+02]
 [ 4.30909401e+01 -3.55412325e+02  6.83360684e+02]
 [-8.38267307e-03 -7.13320225e-02  1.00000000e+00]]"
930,38849.875833,"[[ 1.60415208e-03  1.80342234e-04 -5.97969713e-01]
 [ 1.94135445e-04 -2.47872644e-03  1.77058246e+00]
 [-3.50097859e-05  7.78440284e-05  9.52777196e-01]]","[[ 6.23120962e+02  5.44402676e+01  2.89906687e+02]
 [ 6.15655008e+01 -3.75807814e+02  7.37017039e+02]
 [ 1.78665327e-02  3.27047461e-02  1.00000000e+00]]",3,"[[ 1.95213453e-03  4.82678505e-05 -7.10566625e-01]
 [ 3.11585354e-04 -3.25170479e-03  2.11230299e+00]
 [ 3.95634014e-05 -2.30306127e-04  1.14353386e+00]]","[[ 5.07945523e+02 -1.70446730e+01  3.47110536e+02]
 [ 4.28645102e+01 -3.55259110e+02  6.82859511e+02]
 [-8.94078757e-03 -7.09589876e-02  1.00000000e+00]]"
931,38849.91184,"[[ 1.59926368e-03  1.78256649e-04 -5.94707342e-01]
 [ 1.89569266e-04 -2.47659228e-03  1.76964572e+00]
 [-3.19091674e-05  9.27255537e-05  9.40932134e-01]]","[[ 6.24455279e+02  5.57944875e+01  2.89746362e+02]
 [ 5.87905348e+01 -3.71965452e+02  7.36727130e+02]
 [ 1.53831107e-02  3.85480066e-02  1.00000000e+00]]",2,"[[ 1.95358672e-03  4.05883302e-05 -7.05655443e-01]
 [ 3.13651943e-04 -3.25199943e-03  2.11068853e+00]
 [ 5.93851504e-05 -1.97879567e-04  1.11444714e+00]]","[[ 5.03710864e+02 -1.48294545e+01  3.47030071e+02]
 [ 3.52202685e+01 -3.48593556e+02  6.82514015e+02]
 [-2.05874043e-02 -6.11055382e-02  1.00000000e+00]]"
932,38849.944061,"[[ 1.60218993e-03  1.77938134e-04 -5.95140680e-01]
 [ 1.93724569e-04 -2.47195002e-03  1.76489878e+00]
 [-3.38458896e-05  8.25269738e-05  9.49008068e-01]]","[[ 6.23666963e+02  5.45631148e+01  2.89640537e+02]
 [ 6.09713340e+01 -3.75556057e+02  7.36669128e+02]
 [ 1.69406183e-02  3.46048080e-02  1.00000000e+00]]",3,"[[ 1.94913755e-03  4.61111753e-05 -7.07524854e-01]
 [ 3.11225908e-04 -3.23928520e-03  2.10312085e+00]
 [ 4.12022774e-05 -2.21295384e-04  1.13676076e+00]]","[[ 5.08343598e+02 -1.64589001e+01  3.46845881e+02]
 [ 4.22138325e+01 -3.54740319e+02  6.82579069e+02]
 [-1.02072381e-02 -6.84614158e-02  1.00000000e+00]]"
933,38849.980265,"[[ 1.60063979e-03  1.80589318e-04 -5.95899657e-01]
 [ 1.88547323e-04 -2.47412721e-03  1.76870142e+00]
 [-2.89929495e-05  9.69920444e-05  9.36908424e-01]]","[[ 6.23293301e+02  5.68301859e+01  2.89147399e+02]
 [ 5.70650911e+01 -3.71128791e+02  7.36914165e+02]
 [ 1.33804447e-02  4.01791829e-02  1.00000000e+00]]",2,"[[ 1.95705231e-03  4.22745139e-05 -7.07222251e-01]
 [ 3.13367564e-04 -3.25176443e-03  2.11093047e+00]
 [ 6.40062582e-05 -1.94080352e-04  1.11028685e+00]]","[[ 5.01903820e+02 -1.41633055e+01  3.46626912e+02]
 [ 3.33716641e+01 -3.47830353e+02  6.82568538e+02]
 [-2.31005178e-02 -5.99849464e-02  1.00000000e+00]]"
934,38850.011836,"[[ 1.60253442e-03  1.84224851e-04 -5.98171069e-01]
 [ 1.85389661e-04 -2.47832760e-03  1.77339283e+00]
 [-3.39349682e-05  8.74337923e-05  9.45339855e-01]]","[[ 6.23581330e+02  5.65324768e+01  2.88524831e+02]
 [ 5.87744505e+01 -3.73123012e+02  7.37143202e+02]
 [ 1.69487613e-02  3.65392272e-02  1.00000000e+00]]",2,"[[ 1.96025029e-03  4.53803584e-05 -7.09622689e-01]
 [ 3.10269896e-04 -3.25982779e-03  2.11793113e+00]
 [ 5.94739716e-05 -2.06097549e-04  1.12010409e+00]]","[[ 5.01993512e+02 -1.48998140e+01  3.46202436e+02]
 [ 3.45982697e+01 -3.49443013e+02  6.82657938e+02]
 [-2.02882298e-02 -6.35058809e-02  1.00000000e+00]]"
935,38850.043946,"[[ 1.60412837e-03  1.89690019e-04 -6.02120104e-01]
 [ 1.86412917e-04 -2.47271384e-03  1.76949753e+00]
 [-3.11841975e-05  9.59633372e-05  9.38229217e-01]]","[[ 6.22147568e+02  5.89103971e+01  2.88165995e+02]
 [ 5.74921330e+01 -3.71388428e+02  7.37333761e+02]
 [ 1.47981276e-02  3.99441264e-02  1.00000000e+00]]",2,"[[ 1.96400584e-03  5.10234893e-05 -7.14353985e-01]
 [ 3.12880194e-04 -3.25531300e-03  2.11429669e+00]
 [ 6.39743264e-05 -1.97300256e-04  1.11257157e+00]]","[[ 4.99985711e+02 -1.31330084e+01  3.45985708e+02]
 [ 3.32075240e+01 -3.48049912e+02  6.82745026e+02]
 [-2.28609079e-02 -6.09670096e-02  1.00000000e+00]]"
936,38850.080029,"[[ 1.60409622e-03  1.76534956e-04 -5.93010704e-01]
 [ 1.89677630e-04 -2.47868330e-03  1.77288002e+00]
 [-3.58394475e-05  7.49946363e-05  9.55045259e-01]]","[[ 6.23566966e+02  5.31412484e+01  2.88540072e+02]
 [ 6.10270248e+01 -3.76785021e+02  7.37330831e+02]
 [ 1.86081192e-02  3.15811301e-02  1.00000000e+00]]",3,"[[ 1.95498450e-03  4.32894213e-05 -7.06239636e-01]
 [ 3.09135530e-04 -3.25210124e-03  2.11390052e+00]
 [ 4.12713636e-05 -2.32524940e-04  1.14450902e+00]]","[[ 5.07052012e+02 -1.79987097e+01  3.46128953e+02]
 [ 4.18390998e+01 -3.55764769e+02  6.82912712e+02]
 [-9.78419002e-03 -7.16301478e-02  1.00000000e+00]]"
937,38850.112212,"[[ 1.60384184e-03  1.76373374e-04 -5.93631250e-01]
 [ 1.90566681e-04 -2.47732112e-03  1.77132709e+00]
 [-3.52329856e-05  7.71126247e-05  9.53332809e-01]]","[[ 6.23509261e+02  5.33884241e+01  2.89055635e+02]
 [ 6.09164529e+01 -3.76376105e+02  7.37252608e+02]
 [ 1.81160924e-02  3.24172027e-02  1.00000000e+00]]",3,"[[ 1.95358779e-03  4.33574599e-05 -7.06524069e-01]
 [ 3.09216942e-04 -3.24957332e-03  2.11205706e+00]
 [ 4.10697681e-05 -2.29823289e-04  1.14272043e+00]]","[[ 5.07401619e+02 -1.77357678e+01  3.46498057e+02]
 [ 4.19078887e+01 -3.55472518e+02  6.82920467e+02]
 [-9.80769896e-03 -7.08550026e-02  1.00000000e+00]]"
938,38850.14395,"[[ 1.60153032e-03  1.81180897e-04 -5.96896628e-01]
 [ 1.88981730e-04 -2.47376579e-03  1.76881397e+00]
 [-3.05169270e-05  9.46162372e-05  9.39084392e-01]]","[[ 6.23223652e+02  5.67110574e+01  2.89312428e+02]
 [ 5.79193239e+01 -3.71806253e+02  7.37130708e+02]
 [ 1.44169814e-02  3.93037688e-02  1.00000000e+00]]",2,"[[ 1.95850229e-03  4.23643050e-05 -7.08107360e-01]
 [ 3.14214688e-04 -3.25255784e-03  2.11169330e+00]
 [ 6.27934804e-05 -1.97372570e-04  1.11297864e+00]]","[[ 5.01803149e+02 -1.45078841e+01  3.46787164e+02]
 [ 3.40119441e+01 -3.48437682e+02  6.82742331e+02]
 [-2.22798000e-02 -6.09724555e-02  1.00000000e+00]]"
939,38850.179795000004,"[[ 1.60061784e-03  1.77866393e-04 -5.94531929e-01]
 [ 1.93161981e-04 -2.46842030e-03  1.76339861e+00]
 [-3.35891614e-05  8.68838355e-05  9.45688370e-01]]","[[ 6.24177134e+02  5.51673356e+01  2.89536429e+02]
 [ 6.06977658e+01 -3.74801241e+02  7.37040624e+02]
 [ 1.65931319e-02  3.63938005e-02  1.00000000e+00]]",3,"[[ 1.94885348e-03  4.57391075e-05 -7.07166781e-01]
 [ 3.11346208e-04 -3.23725235e-03  2.10250946e+00]
 [ 4.22118311e-05 -2.17373035e-04  1.13378839e+00]]","[[ 5.08183342e+02 -1.61090879e+01  3.46837109e+02]
 [ 4.17907302e+01 -3.54163787e+02  6.82830882e+02]
 [-1.09078304e-02 -6.73015033e-02  1.00000000e+00]]"
940,38850.211841000004,"[[ 1.60326461e-03  1.77919454e-04 -5.95794256e-01]
 [ 1.95205839e-04 -2.47034429e-03  1.76409986e+00]
 [-3.22187699e-05  8.48712033e-05  9.46786628e-01]]","[[ 6.22877194e+02  5.48181578e+01  2.89824488e+02]
 [ 6.04842172e+01 -3.75124845e+02  7.37012773e+02]
 [ 1.57743765e-02  3.54921263e-02  1.00000000e+00]]",3,"[[ 1.95006010e-03  4.56974886e-05 -7.07920412e-01]
 [ 3.12311645e-04 -3.23898843e-03  2.10337563e+00]
 [ 4.23096530e-05 -2.19634002e-04  1.13529545e+00]]","[[ 5.07896546e+02 -1.63657438e+01  3.47023005e+02]
 [ 4.19513703e+01 -3.54450417e+02  6.82853615e+02]
 [-1.08121453e-02 -6.79619870e-02  1.00000000e+00]]"
941,38850.248026,"[[ 1.60178285e-03  1.78668022e-04 -5.95824397e-01]
 [ 1.93047907e-04 -2.47248043e-03  1.76651048e+00]
 [-3.49744534e-05  8.23022035e-05  9.49469763e-01]]","[[ 6.24033877e+02  5.47396140e+01  2.89758049e+02]
 [ 6.13476777e+01 -3.75483160e+02  7.37092858e+02]
 [ 1.76690142e-02  3.45641123e-02  1.00000000e+00]]",3,"[[ 1.94954297e-03  4.65982143e-05 -7.08323381e-01]
 [ 3.10541351e-04 -3.24286211e-03  2.10678562e+00]
 [ 3.98639726e-05 -2.23678101e-04  1.13891639e+00]]","[[ 5.08493896e+02 -1.66280753e+01  3.47005195e+02]
 [ 4.25617965e+01 -3.54861247e+02  6.82898317e+02]
 [-9.43918709e-03 -6.91111562e-02  1.00000000e+00]]"
942,38850.279921,"[[ 1.60341751e-03  1.78368063e-04 -5.96365934e-01]
 [ 1.94547963e-04 -2.47201339e-03  1.76603999e+00]
 [-3.33025152e-05  8.26823886e-05  9.48699177e-01]]","[[ 6.23058155e+02  5.46539104e+01  2.89922953e+02]
 [ 6.08700604e+01 -3.75478038e+02  7.37230600e+02]
 [ 1.65663912e-02  3.46427346e-02  1.00000000e+00]]",3,"[[ 1.95074246e-03  4.60894178e-05 -7.08645271e-01]
 [ 3.11787609e-04 -3.24221032e-03  2.10626354e+00]
 [ 4.12580353e-05 -2.23084954e-04  1.13804953e+00]]","[[ 5.07946968e+02 -1.66642373e+01  3.47132071e+02]
 [ 4.22662489e+01 -3.54826918e+02  6.83020164e+02]
 [-1.01295501e-02 -6.89504373e-02  1.00000000e+00]]"
943,38850.311925,"[[ 1.60389819e-03  1.79007912e-04 -5.96549926e-01]
 [ 1.95131895e-04 -2.47123725e-03  1.76535890e+00]
 [-3.21552376e-05  8.39509144e-05  9.47422500e-01]]","[[ 6.22604085e+02  5.49392692e+01  2.89656297e+02]
 [ 6.04314815e+01 -3.75233426e+02  7.37233984e+02]
 [ 1.57761761e-02  3.51139797e-02  1.00000000e+00]]",3,"[[ 1.95128716e-03  4.66650682e-05 -7.08831498e-01]
 [ 3.12608893e-04 -3.24118206e-03  2.10525845e+00]
 [ 4.27128559e-05 -2.21163645e-04  1.13623535e+00]]","[[ 5.07510031e+02 -1.63660194e+01  3.46929707e+02]
 [ 4.18477613e+01 -3.54531419e+02  6.82995192e+02]
 [-1.09325937e-02 -6.83928921e-02  1.00000000e+00]]"
944,38850.347824,"[[ 1.60368061e-03  1.82672117e-04 -5.98748650e-01]
 [ 1.90705510e-04 -2.47494952e-03  1.76907982e+00]
 [-2.74047066e-05  9.75449063e-05  9.36031138e-01]]","[[ 6.21697899e+02  5.72925569e+01  2.89398142e+02]
 [ 5.66920717e+01 -3.70813303e+02  7.37093677e+02]
 [ 1.22938493e-02  4.03202769e-02  1.00000000e+00]]",2,"[[ 1.96025796e-03  4.42982382e-05 -7.10127215e-01]
 [ 3.15775014e-04 -3.25356574e-03  2.11178762e+00]
 [ 6.56021751e-05 -1.94011777e-04  1.10970474e+00]]","[[ 5.00763078e+02 -1.38638334e+01  3.46833664e+02]
 [ 3.31485066e+01 -3.47615341e+02  6.82730641e+02]
 [-2.38080865e-02 -5.99546618e-02  1.00000000e+00]]"
945,38850.379794,"[[ 1.60127889e-03  1.81209346e-04 -5.96239505e-01]
 [ 1.87541456e-04 -2.47738394e-03  1.77163001e+00]
 [-3.34539446e-05  8.82074780e-05  9.44658021e-01]]","[[ 6.23987076e+02  5.59298919e+01  2.88949720e+02]
 [ 5.90933540e+01 -3.73088413e+02  7.36995194e+02]
 [ 1.65799189e-02  3.68178354e-02  1.00000000e+00]]",2,"[[ 1.95892381e-03  4.21951075e-05 -7.07581677e-01]
 [ 3.12994117e-04 -3.25783072e-03  2.11532869e+00]
 [ 6.01872656e-05 -2.05159985e-04  1.11918618e+00]]","[[ 5.02285175e+02 -1.53154832e+01  3.46506306e+02]
 [ 3.48680424e+01 -3.49487214e+02  6.82596278e+02]
 [-2.06200225e-02 -6.32414840e-02  1.00000000e+00]]"
946,38850.412113,"[[ 1.60251146e-03  1.83368491e-04 -5.97830981e-01]
 [ 1.85982089e-04 -2.47963107e-03  1.77334577e+00]
 [-3.26924559e-05  9.03618528e-05  9.42859227e-01]]","[[ 6.23340226e+02  5.66183840e+01  2.88747375e+02]
 [ 5.82198272e+01 -3.72129425e+02  7.36822358e+02]
 [ 1.60338585e-02  3.76273544e-02  1.00000000e+00]]",2,"[[ 1.96032196e-03  4.46836990e-05 -7.09416051e-01]
 [ 3.11280106e-04 -3.26033933e-03  2.11719917e+00]
 [ 6.11019725e-05 -2.02485045e-04  1.11702354e+00]]","[[ 5.01649068e+02 -1.46338986e+01  3.46331804e+02]
 [ 3.40881386e+01 -3.48633010e+02  6.82445950e+02]
 [-2.12613328e-02 -6.23969041e-02  1.00000000e+00]]"
947,38850.448017,"[[ 1.60278894e-03  1.76844606e-04 -5.93062898e-01]
 [ 1.88768523e-04 -2.47952773e-03  1.77227948e+00]
 [-3.75017899e-05  7.44862120e-05  9.55950460e-01]]","[[ 6.24401657e+02  5.32070967e+01  2.88730036e+02]
 [ 6.16130761e+01 -3.76776035e+02  7.36746196e+02]
 [ 1.96943837e-02  3.14451242e-02  1.00000000e+00]]",3,"[[ 1.95210351e-03  4.42956929e-05 -7.06030186e-01]
 [ 3.07258579e-04 -3.25049147e-03  2.11212895e+00]
 [ 3.86711481e-05 -2.31835233e-04  1.14484273e+00]]","[[ 5.08206222e+02 -1.77658029e+01  3.46189561e+02]
 [ 4.24733905e+01 -3.55745861e+02  6.82511763e+02]
 [-8.56544703e-03 -7.14398569e-02  1.00000000e+00]]"
948,38850.479968,"[[ 1.60035669e-03  1.77595237e-04 -5.93182154e-01]
 [ 1.84272616e-04 -2.48020816e-03  1.77451887e+00]
 [-3.67551117e-05  8.22965841e-05  9.49970511e-01]]","[[ 6.25236550e+02  5.43553635e+01  2.88876910e+02]
 [ 6.00398732e+01 -3.74440350e+02  7.36934505e+02]
 [ 1.89896029e-02  3.45410714e-02  1.00000000e+00]]",2,"[[ 1.95745986e-03  3.82326923e-05 -7.04215486e-01]
 [ 3.09155317e-04 -3.25962422e-03  2.11773002e+00]
 [ 5.63753838e-05 -2.10992435e-04  1.12448114e+00]]","[[ 5.03497785e+02 -1.65183878e+01  3.46428596e+02]
 [ 3.57066766e+01 -3.50545322e+02  6.82541946e+02]
 [-1.85428118e-02 -6.49465589e-02  1.00000000e+00]]"
949,38850.515842,"[[ 1.60346051e-03  1.76813759e-04 -5.93572944e-01]
 [ 1.89077310e-04 -2.47850029e-03  1.77255341e+00]
 [-3.65833454e-05  7.48520906e-05  9.55386836e-01]]","[[ 6.23964562e+02  5.32376594e+01  2.88890193e+02]
 [ 6.12554562e+01 -3.76835727e+02  7.37210320e+02]
 [ 1.90934305e-02  3.15626639e-02  1.00000000e+00]]",3,"[[ 1.95367834e-03  4.39138381e-05 -7.06697464e-01]
 [ 3.07800166e-04 -3.25123364e-03  2.11354544e+00]
 [ 3.98767843e-05 -2.32754703e-04  1.14512811e+00]]","[[ 5.07611590e+02 -1.79408241e+01  3.46377464e+02]
 [ 4.21324675e+01 -3.55892704e+02  6.82867099e+02]
 [-9.11285632e-03 -7.17127435e-02  1.00000000e+00]]"
950,38850.547881,"[[ 1.60129248e-03  1.81396038e-04 -5.95978817e-01]
 [ 1.85715437e-04 -2.47688282e-03  1.77268351e+00]
 [-3.39740413e-05  8.83036393e-05  9.44697594e-01]]","[[ 6.24125223e+02  5.59992486e+01  2.88660064e+02]
 [ 5.89189827e+01 -3.73131489e+02  7.37334897e+02]
 [ 1.69380081e-02  3.68915825e-02  1.00000000e+00]]",2,"[[ 1.95828803e-03  4.25215097e-05 -7.07217035e-01]
 [ 3.10630518e-04 -3.25667894e-03  2.11614698e+00]
 [ 5.88688044e-05 -2.04421510e-04  1.11919583e+00]]","[[ 5.02646582e+02 -1.51751945e+01  3.46313986e+02]
 [ 3.49070529e+01 -3.49466017e+02  6.82819127e+02]
 [-2.00630224e-02 -6.30318873e-02  1.00000000e+00]]"
951,38850.580176,"[[ 1.60198659e-03  1.77017789e-04 -5.92701462e-01]
 [ 1.88455887e-04 -2.47791793e-03  1.77236420e+00]
 [-3.69798396e-05  7.67835396e-05  9.54064044e-01]]","[[ 6.24584361e+02  5.35594880e+01  2.88518519e+02]
 [ 6.12899606e+01 -3.76342271e+02  7.37206503e+02]
 [ 1.92764516e-02  3.23641931e-02  1.00000000e+00]]",3,"[[ 1.95238059e-03  4.41202751e-05 -7.05848179e-01]
 [ 3.07724549e-04 -3.25036374e-03  2.11292208e+00]
 [ 4.00035878e-05 -2.29718213e-04  1.14301178e+00]]","[[ 5.07872503e+02 -1.75667531e+01  3.46101474e+02]
 [ 4.20170316e+01 -3.55345854e+02  6.82823886e+02]
 [-9.33030176e-03 -7.08012661e-02  1.00000000e+00]]"
952,38850.616228,"[[ 1.60268340e-03  1.76265285e-04 -5.92755246e-01]
 [ 1.90022186e-04 -2.47688803e-03  1.77078906e+00]
 [-3.59317042e-05  7.78128268e-05  9.53022309e-01]]","[[ 6.24086630e+02  5.34849026e+01  2.88786674e+02]
 [ 6.11323933e+01 -3.76226208e+02  7.37080124e+02]
 [ 1.85385081e-02  3.27348355e-02  1.00000000e+00]]",3,"[[ 1.95211589e-03  4.33745369e-05 -7.05578324e-01]
 [ 3.08634984e-04 -3.24841429e-03  2.11103485e+00]
 [ 4.02987036e-05 -2.28357182e-04  1.14196018e+00]]","[[ 5.07892745e+02 -1.75606158e+01  3.46272305e+02]
 [ 4.20756666e+01 -3.55277802e+02  6.82765926e+02]
 [-9.50920946e-03 -7.04250194e-02  1.00000000e+00]]"
953,38850.647932,"[[ 1.60459156e-03  1.79926117e-04 -5.96746660e-01]
 [ 1.86469405e-04 -2.48394216e-03  1.77646327e+00]
 [-3.26275173e-05  8.45766385e-05  9.47114102e-01]]","[[ 6.22707131e+02  5.49556898e+01  2.89269936e+02]
 [ 5.83612890e+01 -3.73267638e+02  7.36894480e+02]
 [ 1.62402671e-02  3.52257344e-02  1.00000000e+00]]",2,"[[ 1.96210088e-03  4.07585088e-05 -7.08111536e-01]
 [ 3.11490034e-04 -3.26464850e-03  2.12031370e+00]
 [ 6.09587807e-05 -2.08911795e-04  1.12145906e+00]]","[[ 5.01414449e+02 -1.59270214e+01  3.46715855e+02]
 [ 3.42883260e+01 -3.49561949e+02  6.82558085e+02]
 [-2.08677949e-02 -6.42526555e-02  1.00000000e+00]]"
954,38850.683874,"[[ 1.59950724e-03  1.74296232e-04 -5.91445488e-01]
 [ 1.88737466e-04 -2.47699611e-03  1.77044574e+00]
 [-3.04375523e-05  9.26095902e-05  9.40575117e-01]]","[[ 6.24240968e+02  5.47482783e+01  2.89477834e+02]
 [ 5.79267490e+01 -3.72090898e+02  7.36812239e+02]
 [ 1.44972947e-02  3.84079788e-02  1.00000000e+00]]",2,"[[ 1.95450009e-03  3.53814092e-05 -7.02043436e-01]
 [ 3.13069867e-04 -3.25297401e-03  2.11168900e+00]
 [ 6.16202097e-05 -1.97992277e-04  1.11376474e+00]]","[[ 5.03209636e+02 -1.56370514e+01  3.46837710e+02]
 [ 3.43166825e+01 -3.48580337e+02  6.82536480e+02]
 [-2.17401793e-02 -6.11014641e-02  1.00000000e+00]]"
955,38850.715785,"[[ 1.60107324e-03  1.80060913e-04 -5.95738339e-01]
 [ 1.86648928e-04 -2.47895909e-03  1.77269429e+00]
 [-3.31973282e-05  8.91947533e-05  9.43876068e-01]]","[[ 6.24080138e+02  5.57367062e+01  2.89216279e+02]
 [ 5.87173286e+01 -3.72616946e+02  7.36872265e+02]
 [ 1.64010044e-02  3.71720266e-02  1.00000000e+00]]",2,"[[ 1.95846358e-03  4.12106772e-05 -7.07100640e-01]
 [ 3.11864239e-04 -3.25876385e-03  2.11610301e+00]
 [ 6.03797210e-05 -2.03617051e-04  1.11804304e+00]]","[[ 5.02353762e+02 -1.53091623e+01  3.46686502e+02]
 [ 3.45437306e+01 -3.49074789e+02  6.82535538e+02]
 [-2.08384531e-02 -6.27464363e-02  1.00000000e+00]]"
956,38850.74778,"[[ 1.60125619e-03  1.76597968e-04 -5.93367879e-01]
 [ 1.86620494e-04 -2.48239677e-03  1.77563453e+00]
 [-3.54135932e-05  8.20762275e-05  9.49751115e-01]]","[[ 6.24613946e+02  5.39995942e+01  2.89278216e+02]
 [ 5.99126780e+01 -3.74205400e+02  7.37037609e+02]
 [ 1.81125532e-02  3.43518283e-02  1.00000000e+00]]",2,"[[ 1.95877254e-03  3.68991123e-05 -7.04389733e-01]
 [ 3.12011617e-04 -3.26338933e-03  2.11959778e+00]
 [ 5.80676529e-05 -2.12113968e-04  1.12466700e+00]]","[[ 5.02928724e+02 -1.68513264e+01  3.46747849e+02]
 [ 3.55774491e+01 -3.50399216e+02  6.82660546e+02]
 [-1.92567370e-02 -6.52157935e-02  1.00000000e+00]]"
957,38850.783923,"[[ 1.60577599e-03  1.77415468e-04 -5.95704583e-01]
 [ 1.93295999e-04 -2.47750539e-03  1.77059370e+00]
 [-3.36716489e-05  7.72467753e-05  9.52797928e-01]]","[[ 6.22371270e+02  5.35953458e+01  2.89519768e+02]
 [ 6.07561394e+01 -3.76293930e+02  7.37256403e+02]
 [ 1.70687304e-02  3.24015569e-02  1.00000000e+00]]",3,"[[ 1.95479588e-03  4.45932765e-05 -7.08452087e-01]
 [ 3.11866800e-04 -3.24897632e-03  2.11083126e+00]
 [ 4.23745553e-05 -2.29196479e-04  1.14184042e+00]]","[[ 5.06837564e+02 -1.75108321e+01  3.46837032e+02]
 [ 4.18942480e+01 -3.55394798e+02  6.82983808e+02]
 [-1.03998790e-02 -7.06869553e-02  1.00000000e+00]]"
